,Day,Card,Sum
1176,16,3871623,14.75
1177,17,3871623,0.0
1178,26,3871623,0.0
1179,14,3871623,0.0
1180,3,4484863,45200.32
1181,23,4484863,0.0
1182,24,4484863,1589.25
1183,27,4484863,5564.64
1184,21,4484863,1132.7
1185,25,4484863,27455.33
1186,29,4484863,160.0
1187,30,4484863,80.49
1188,22,4484863,453.21
1189,28,4484863,1105.69
1190,31,4484863,0.0
1191,18,4484863,517.5
1192,13,4484863,1187.44
1193,19,4484863,271.38
1194,20,4484863,0.0
1195,15,4484863,21541.0
1196,16,4484863,111.5
1197,17,4484863,549.42
1198,26,4484863,0.0
1199,14,4484863,654.29
1200,3,463766,333.56
1201,23,463766,23.51
1202,24,463766,95.03
1203,27,463766,22.48
1204,21,463766,23.76
1205,25,463766,0.0
1206,29,463766,150.0
1207,30,463766,12.73
1208,22,463766,3.68
1209,28,463766,0.0
1210,31,463766,0.0
1211,18,463766,0.0
1212,13,463766,75.93
1213,19,463766,0.0
1214,20,463766,82.02
1215,15,463766,12.39
1216,16,463766,12.27
1217,17,463766,74.56
1218,26,463766,0.0
1219,14,463766,17.5
1220,3,3303309,30.06
1221,23,3303309,0.0
1222,24,3303309,0.0
1223,27,3303309,31.55
1224,21,3303309,3.0
1225,25,3303309,0.0
1226,29,3303309,33.7
1227,30,3303309,0.0
1228,22,3303309,0.0
1229,28,3303309,13.6
1230,31,3303309,0.0
1231,18,3303309,16.3
1232,13,3303309,0.0
1233,19,3303309,0.0
1234,20,3303309,0.0
1235,15,3303309,0.0
1236,16,3303309,0.0
1237,17,3303309,0.0
1238,26,3303309,0.0
1239,14,3303309,0.0
1240,3,2925804,0.0
1241,23,2925804,10.64
1242,24,2925804,6.74
1243,27,2925804,0.0
1244,21,2925804,2.04
1245,25,2925804,0.0
1246,29,2925804,0.0
1247,30,2925804,0.0
1248,22,2925804,0.0
1249,28,2925804,0.0
1250,31,2925804,0.0
1251,18,2925804,0.0
1252,13,2925804,0.0
1253,19,2925804,0.0
1254,20,2925804,3.52
1255,15,2925804,0.0
1256,16,2925804,0.0
1257,17,2925804,0.0
1258,26,2925804,0.0
1259,14,2925804,0.0
1260,3,598742,310.0
1261,23,598742,0.0
1262,24,598742,0.0
1263,27,598742,0.0
1264,21,598742,0.0
1265,25,598742,0.0
1266,29,598742,0.0
1267,30,598742,0.0
1268,22,598742,0.0
1269,28,598742,0.0
1270,31,598742,0.0
1271,18,598742,0.0
1272,13,598742,0.0
1273,19,598742,0.0
1274,20,598742,0.0
1275,15,598742,0.0
1276,16,598742,6.78
1277,17,598742,0.0
1278,26,598742,0.0
1279,14,598742,0.0
1280,3,794679,0.0
1281,23,794679,0.0
1282,24,794679,27.31
1283,27,794679,0.0
1284,21,794679,0.0
1285,25,794679,0.0
1286,29,794679,0.0
1287,30,794679,0.0
1288,22,794679,0.0
1289,28,794679,0.0
1290,31,794679,0.0
1291,18,794679,0.0
1292,13,794679,0.0
1293,19,794679,0.0
1294,20,794679,0.0
1295,15,794679,0.0
1296,16,794679,0.0
1297,17,794679,0.0
1298,26,794679,0.0
1299,14,794679,0.0
1300,3,4409834,172.98
1301,23,4409834,14.8
1302,24,4409834,0.0
1303,27,4409834,0.0
1304,21,4409834,0.0
1305,25,4409834,50.0
1306,29,4409834,0.0
1307,30,4409834,0.0
1308,22,4409834,3.0
1309,28,4409834,7.9
1310,31,4409834,0.0
1311,18,4409834,0.99
1312,13,4409834,14.15
1313,19,4409834,0.0
1314,20,4409834,59.19
1315,15,4409834,0.0
1316,16,4409834,14.49
1317,17,4409834,29.54
1318,26,4409834,0.0
1319,14,4409834,0.0
1320,3,4551169,85.08
1321,23,4551169,7.67
1322,24,4551169,102.94
1323,27,4551169,5.67
1324,21,4551169,38.08
1325,25,4551169,1.55
1326,29,4551169,7.65
1327,30,4551169,2.0
1328,22,4551169,17.27
1329,28,4551169,0.0
1330,31,4551169,90.0
1331,18,4551169,14.1
1332,13,4551169,6.56
1333,19,4551169,0.0
1334,20,4551169,39.7
1335,15,4551169,0.0
1336,16,4551169,0.0
1337,17,4551169,0.0
1338,26,4551169,1.34
1339,14,4551169,0.0
1340,3,2955418,73.57
1341,23,2955418,0.0
1342,24,2955418,355.12
1343,27,2955418,4.19
1344,21,2955418,0.0
1345,25,2955418,0.0
1346,29,2955418,0.0
1347,30,2955418,0.0
1348,22,2955418,0.0
1349,28,2955418,18.23
1350,31,2955418,0.0
1351,18,2955418,0.0
1352,13,2955418,0.0
1353,19,2955418,0.0
1354,20,2955418,0.0
1355,15,2955418,0.0
1356,16,2955418,0.0
1357,17,2955418,0.0
1358,26,2955418,0.0
1359,14,2955418,0.0
1360,3,2977400,0.0
1361,23,2977400,12.87
1362,24,2977400,8.0
1363,27,2977400,9.99
1364,21,2977400,24.99
1365,25,2977400,4.5
1366,29,2977400,0.0
1367,30,2977400,3.2
1368,22,2977400,5.16
1369,28,2977400,0.0
1370,31,2977400,0.0
1371,18,2977400,20.0
1372,13,2977400,0.0
1373,19,2977400,0.0
1374,20,2977400,10.0
1375,15,2977400,0.0
1376,16,2977400,0.0
1377,17,2977400,0.0
1378,26,2977400,0.0
1379,14,2977400,0.0
1380,3,2110733,87.94
1381,23,2110733,0.0
1382,24,2110733,2.3
1383,27,2110733,143.97
1384,21,2110733,18.57
1385,25,2110733,0.0
1386,29,2110733,0.0
1387,30,2110733,0.0
1388,22,2110733,0.0
1389,28,2110733,71.0
1390,31,2110733,0.0
1391,18,2110733,0.0
1392,13,2110733,0.0
1393,19,2110733,0.0
1394,20,2110733,309.12
1395,15,2110733,26.78
1396,16,2110733,78.18
1397,17,2110733,0.0
1398,26,2110733,0.0
1399,14,2110733,0.6
1400,3,2464038,46.07
1401,23,2464038,0.0
1402,24,2464038,0.0
1403,27,2464038,0.0
1404,21,2464038,0.0
1405,25,2464038,55.0
1406,29,2464038,0.8
1407,30,2464038,0.0
1408,22,2464038,0.0
1409,28,2464038,17.5
1410,31,2464038,0.0
1411,18,2464038,0.0
1412,13,2464038,273.13
1413,19,2464038,0.0
1414,20,2464038,0.0
1415,15,2464038,0.0
1416,16,2464038,0.0
1417,17,2464038,0.0
1418,26,2464038,0.0
1419,14,2464038,13.63
1420,3,1610602,298.15
1421,23,1610602,6.72
1422,24,1610602,60.0
1423,27,1610602,10.0
1424,21,1610602,10.87
1425,25,1610602,0.0
1426,29,1610602,9.01
1427,30,1610602,0.68
1428,22,1610602,2.74
1429,28,1610602,20.0
1430,31,1610602,0.0
1431,18,1610602,0.0
1432,13,1610602,10.25
1433,19,1610602,24.6
1434,20,1610602,5.83
1435,15,1610602,20.0
1436,16,1610602,9.15
1437,17,1610602,20.0
1438,26,1610602,0.0
1439,14,1610602,0.0
1440,3,3408101,1616.07
1441,23,3408101,11.9
1442,24,3408101,25.13
1443,27,3408101,0.0
1444,21,3408101,0.0
1445,25,3408101,0.0
1446,29,3408101,0.0
1447,30,3408101,0.0
1448,22,3408101,0.0
1449,28,3408101,0.0
1450,31,3408101,0.0
1451,18,3408101,38.92
1452,13,3408101,600.0
1453,19,3408101,2.7
1454,20,3408101,173.65
1455,15,3408101,0.0
1456,16,3408101,0.0
1457,17,3408101,38.54
1458,26,3408101,0.0
1459,14,3408101,0.0
1460,3,2589538,1627.51
1461,23,2589538,353.31
1462,24,2589538,69.33
1463,27,2589538,28.5
1464,21,2589538,33.48
1465,25,2589538,0.0
1466,29,2589538,0.0
1467,30,2589538,31.21
1468,22,2589538,0.0
1469,28,2589538,54.08
1470,31,2589538,0.0
1471,18,2589538,30.0
1472,13,2589538,86.64
1473,19,2589538,0.0
1474,20,2589538,29.73
1475,15,2589538,0.0
1476,16,2589538,40.0
1477,17,2589538,13.49
1478,26,2589538,0.0
1479,14,2589538,25.41
1480,3,4488370,851.49
1481,23,4488370,0.0
1482,24,4488370,0.0
1483,27,4488370,0.0
1484,21,4488370,0.0
1485,25,4488370,10.0
1486,29,4488370,0.0
1487,30,4488370,0.0
1488,22,4488370,28.24
1489,28,4488370,0.0
1490,31,4488370,0.0
1491,18,4488370,66.1
1492,13,4488370,0.0
1493,19,4488370,29.24
1494,20,4488370,36.0
1495,15,4488370,0.0
1496,16,4488370,0.0
1497,17,4488370,30.48
1498,26,4488370,7.0
1499,14,4488370,36.84
1500,3,2830091,137.94
1501,23,2830091,0.0
1502,24,2830091,0.0
1503,27,2830091,14.08
1504,21,2830091,17.88
1505,25,2830091,0.0
1506,29,2830091,5.92
1507,30,2830091,0.0
1508,22,2830091,0.0
1509,28,2830091,0.0
1510,31,2830091,50.0
1511,18,2830091,0.0
1512,13,2830091,20.7
1513,19,2830091,0.0
1514,20,2830091,6.9
1515,15,2830091,0.0
1516,16,2830091,0.0
1517,17,2830091,4.29
1518,26,2830091,0.0
1519,14,2830091,0.0
1520,3,1144424,292.27
1521,23,1144424,0.0
1522,24,1144424,0.0
1523,27,1144424,6.87
1524,21,1144424,0.0
1525,25,1144424,0.0
1526,29,1144424,0.0
1527,30,1144424,0.0
1528,22,1144424,0.0
1529,28,1144424,0.0
1530,31,1144424,0.0
1531,18,1144424,0.0
1532,13,1144424,17.25
1533,19,1144424,0.0
1534,20,1144424,14.52
1535,15,1144424,0.0
1536,16,1144424,0.0
1537,17,1144424,0.0
1538,26,1144424,0.0
1539,14,1144424,7.07
1540,3,204129,1.58
1541,23,204129,0.0
1542,24,204129,0.0
1543,27,204129,0.0
1544,21,204129,0.0
1545,25,204129,0.0
1546,29,204129,0.0
1547,30,204129,0.0
1548,22,204129,0.0
1549,28,204129,0.0
1550,31,204129,0.0
1551,18,204129,0.0
1552,13,204129,0.0
1553,19,204129,0.79
1554,20,204129,10.26
1555,15,204129,0.0
1556,16,204129,0.0
1557,17,204129,0.0
1558,26,204129,0.0
1559,14,204129,0.0
1560,3,2551254,57.3
1561,23,2551254,0.0
1562,24,2551254,1.51
1563,27,2551254,0.0
1564,21,2551254,0.0
1565,25,2551254,11.0
1566,29,2551254,0.0
1567,30,2551254,0.0
1568,22,2551254,0.0
1569,28,2551254,0.0
1570,31,2551254,0.0
1571,18,2551254,0.0
1572,13,2551254,0.0
1573,19,2551254,50.0
1574,20,2551254,20.2
1575,15,2551254,0.0
1576,16,2551254,0.0
1577,17,2551254,0.0
1578,26,2551254,0.0
1579,14,2551254,0.0
1580,3,4429075,507.95
1581,23,4429075,0.13
1582,24,4429075,5.98
1583,27,4429075,154.93
1584,21,4429075,0.0
1585,25,4429075,0.0
1586,29,4429075,0.0
1587,30,4429075,0.0
1588,22,4429075,0.0
1589,28,4429075,12.42
1590,31,4429075,0.0
1591,18,4429075,0.0
1592,13,4429075,0.0
1593,19,4429075,0.0
1594,20,4429075,4.23
1595,15,4429075,0.0
1596,16,4429075,0.0
1597,17,4429075,4.59
1598,26,4429075,0.0
1599,14,4429075,0.0
1600,3,2896371,475.0
1601,23,2896371,0.0
1602,24,2896371,110.0
1603,27,2896371,0.0
1604,21,2896371,0.0
1605,25,2896371,0.0
1606,29,2896371,0.0
1607,30,2896371,0.0
1608,22,2896371,0.0
1609,28,2896371,0.0
1610,31,2896371,0.0
1611,18,2896371,0.0
1612,13,2896371,0.0
1613,19,2896371,0.0
1614,20,2896371,0.0
1615,15,2896371,0.0
1616,16,2896371,0.0
1617,17,2896371,0.0
1618,26,2896371,0.0
1619,14,2896371,0.0
1620,3,1696281,72.39
1621,23,1696281,0.0
1622,24,1696281,0.0
1623,27,1696281,0.0
1624,21,1696281,0.0
1625,25,1696281,0.0
1626,29,1696281,0.0
1627,30,1696281,11.8
1628,22,1696281,0.0
1629,28,1696281,19.02
1630,31,1696281,0.0
1631,18,1696281,0.0
1632,13,1696281,0.0
1633,19,1696281,0.0
1634,20,1696281,0.0
1635,15,1696281,0.0
1636,16,1696281,20.32
1637,17,1696281,0.0
1638,26,1696281,15.51
1639,14,1696281,36.45
1640,3,801337,0.0
1641,23,801337,18.22
1642,24,801337,150.0
1643,27,801337,0.0
1644,21,801337,8.52
1645,25,801337,0.0
1646,29,801337,0.0
1647,30,801337,0.0
1648,22,801337,15.56
1649,28,801337,0.0
1650,31,801337,0.0
1651,18,801337,0.0
1652,13,801337,0.0
1653,19,801337,0.0
1654,20,801337,0.0
1655,15,801337,0.0
1656,16,801337,0.0
1657,17,801337,0.0
1658,26,801337,0.0
1659,14,801337,0.0
1660,3,315808,572.13
1661,23,315808,72.29
1662,24,315808,49.8
1663,27,315808,79.63
1664,21,315808,0.0
1665,25,315808,0.0
1666,29,315808,85.36
1667,30,315808,139.25
1668,22,315808,16.0
1669,28,315808,3.26
1670,31,315808,0.0
1671,18,315808,100.0
1672,13,315808,63.64
1673,19,315808,0.0
1674,20,315808,104.2
1675,15,315808,0.0
1676,16,315808,95.41
1677,17,315808,52.64
1678,26,315808,0.0
1679,14,315808,41.0
1680,3,4155866,300.25
1681,23,4155866,0.0
1682,24,4155866,25.0
1683,27,4155866,3.0
1684,21,4155866,5.28
1685,25,4155866,4.5
1686,29,4155866,0.0
1687,30,4155866,3.0
1688,22,4155866,9.67
1689,28,4155866,0.0
1690,31,4155866,0.0
1691,18,4155866,0.0
1692,13,4155866,142.26
1693,19,4155866,800.0
1694,20,4155866,5.0
1695,15,4155866,0.0
1696,16,4155866,0.0
1697,17,4155866,3.0
1698,26,4155866,0.0
1699,14,4155866,0.0
1700,3,3189623,112.13
1701,23,3189623,20.64
1702,24,3189623,117.19
1703,27,3189623,26.31
1704,21,3189623,270.51
1705,25,3189623,0.0
1706,29,3189623,0.0
1707,30,3189623,0.0
1708,22,3189623,12.25
1709,28,3189623,0.0
1710,31,3189623,0.0
1711,18,3189623,0.0
1712,13,3189623,0.0
1713,19,3189623,0.0
1714,20,3189623,17.75
1715,15,3189623,0.0
1716,16,3189623,0.0
1717,17,3189623,0.0
1718,26,3189623,0.0
1719,14,3189623,0.0
1720,3,2740905,0.0
1721,23,2740905,28.88
1722,24,2740905,77.85
1723,27,2740905,0.0
1724,21,2740905,16.99
1725,25,2740905,3.28
1726,29,2740905,0.0
1727,30,2740905,0.0
1728,22,2740905,10.08
1729,28,2740905,9.92
1730,31,2740905,0.0
1731,18,2740905,19.24
1732,13,2740905,0.0
1733,19,2740905,107.22
1734,20,2740905,0.0
1735,15,2740905,0.0
1736,16,2740905,0.0
1737,17,2740905,0.0
1738,26,2740905,0.0
1739,14,2740905,0.0
1740,3,4366704,592.0
1741,23,4366704,0.0
1742,24,4366704,16.2
1743,27,4366704,0.0
1744,21,4366704,0.0
1745,25,4366704,390.0
1746,29,4366704,0.0
1747,30,4366704,0.0
1748,22,4366704,4.42
1749,28,4366704,38.3
1750,31,4366704,0.0
1751,18,4366704,0.0
1752,13,4366704,0.0
1753,19,4366704,0.0
1754,20,4366704,0.0
1755,15,4366704,0.0
1756,16,4366704,0.0
1757,17,4366704,0.0
1758,26,4366704,0.0
1759,14,4366704,0.0
1760,3,1106144,44.59
1761,23,1106144,0.0
1762,24,1106144,0.0
1763,27,1106144,80.43
1764,21,1106144,6.91
1765,25,1106144,0.0
1766,29,1106144,3.75
1767,30,1106144,2.55
1768,22,1106144,1.75
1769,28,1106144,0.0
1770,31,1106144,0.0
1771,18,1106144,0.0
1772,13,1106144,0.0
1773,19,1106144,0.0
1774,20,1106144,57.46
1775,15,1106144,57.6
1776,16,1106144,12.89
1777,17,1106144,19.65
1778,26,1106144,0.0
1779,14,1106144,40.0
1780,3,2452367,0.0
1781,23,2452367,0.0
1782,24,2452367,97.84
1783,27,2452367,0.0
1784,21,2452367,0.0
1785,25,2452367,12.59
1786,29,2452367,0.0
1787,30,2452367,0.0
1788,22,2452367,0.0
1789,28,2452367,0.0
1790,31,2452367,0.0
1791,18,2452367,0.0
1792,13,2452367,0.0
1793,19,2452367,0.0
1794,20,2452367,0.0
1795,15,2452367,0.0
1796,16,2452367,0.0
1797,17,2452367,0.0
1798,26,2452367,0.0
1799,14,2452367,0.0
1800,3,2246179,2.5
1801,23,2246179,0.0
1802,24,2246179,0.0
1803,27,2246179,0.0
1804,21,2246179,0.0
1805,25,2246179,0.0
1806,29,2246179,0.0
1807,30,2246179,0.0
1808,22,2246179,0.0
1809,28,2246179,0.0
1810,31,2246179,0.0
1811,18,2246179,3.0
1812,13,2246179,0.0
1813,19,2246179,0.0
1814,20,2246179,0.0
1815,15,2246179,101.91
1816,16,2246179,0.0
1817,17,2246179,0.0
1818,26,2246179,0.0
1819,14,2246179,0.0
1820,3,4206128,0.0
1821,23,4206128,1802.0
1822,24,4206128,315.0
1823,27,4206128,0.0
1824,21,4206128,15880.0
1825,25,4206128,745.0
1826,29,4206128,0.0
1827,30,4206128,0.0
1828,22,4206128,900.0
1829,28,4206128,0.0
1830,31,4206128,0.0
1831,18,4206128,422.98
1832,13,4206128,0.0
1833,19,4206128,1264.81
1834,20,4206128,287.0
1835,15,4206128,0.0
1836,16,4206128,0.0
1837,17,4206128,0.0
1838,26,4206128,347.0
1839,14,4206128,0.0
1840,3,3118193,295.96
1841,23,3118193,0.0
1842,24,3118193,50.0
1843,27,3118193,0.0
1844,21,3118193,200.0
1845,25,3118193,0.0
1846,29,3118193,0.0
1847,30,3118193,0.0
1848,22,3118193,0.0
1849,28,3118193,0.0
1850,31,3118193,0.0
1851,18,3118193,0.0
1852,13,3118193,0.0
1853,19,3118193,100.0
1854,20,3118193,11.35
1855,15,3118193,99.27
1856,16,3118193,76.2
1857,17,3118193,15.69
1858,26,3118193,0.0
1859,14,3118193,0.0
1860,3,527325,36.68
1861,23,527325,0.0
1862,24,527325,0.0
1863,27,527325,0.0
1864,21,527325,4.5
1865,25,527325,0.0
1866,29,527325,0.0
1867,30,527325,0.0
1868,22,527325,0.0
1869,28,527325,0.0
1870,31,527325,0.0
1871,18,527325,0.0
1872,13,527325,2.1
1873,19,527325,0.0
1874,20,527325,3.3
1875,15,527325,5.85
1876,16,527325,0.0
1877,17,527325,0.0
1878,26,527325,0.0
1879,14,527325,600.0
1880,3,1748330,269.38
1881,23,1748330,0.0
1882,24,1748330,0.0
1883,27,1748330,0.0
1884,21,1748330,360.08
1885,25,1748330,0.0
1886,29,1748330,0.0
1887,30,1748330,0.0
1888,22,1748330,0.0
1889,28,1748330,0.0
1890,31,1748330,0.0
1891,18,1748330,0.0
1892,13,1748330,85.91
1893,19,1748330,0.0
1894,20,1748330,0.0
1895,15,1748330,0.0
1896,16,1748330,0.0
1897,17,1748330,0.0
1898,26,1748330,0.0
1899,14,1748330,0.0
1900,3,3007226,289.78
1901,23,3007226,0.0
1902,24,3007226,0.0
1903,27,3007226,0.0
1904,21,3007226,0.0
1905,25,3007226,0.0
1906,29,3007226,0.0
1907,30,3007226,0.0
1908,22,3007226,0.0
1909,28,3007226,0.0
1910,31,3007226,0.0
1911,18,3007226,0.0
1912,13,3007226,11.93
1913,19,3007226,0.0
1914,20,3007226,0.0
1915,15,3007226,0.0
1916,16,3007226,0.0
1917,17,3007226,0.0
1918,26,3007226,0.0
1919,14,3007226,0.0
1920,3,2612277,129.78
1921,23,2612277,0.0
1922,24,2612277,6.38
1923,27,2612277,59.9
1924,21,2612277,4.18
1925,25,2612277,0.0
1926,29,2612277,28.86
1927,30,2612277,0.0
1928,22,2612277,9.78
1929,28,2612277,0.0
1930,31,2612277,0.0
1931,18,2612277,109.93
1932,13,2612277,43.18
1933,19,2612277,0.0
1934,20,2612277,32.92
1935,15,2612277,0.0
1936,16,2612277,0.0
1937,17,2612277,27.29
1938,26,2612277,11.66
1939,14,2612277,5.58
1940,3,4094228,159.87
1941,23,4094228,16.72
1942,24,4094228,20.28
1943,27,4094228,27.21
1944,21,4094228,13.29
1945,25,4094228,0.0
1946,29,4094228,139.81
1947,30,4094228,17.25
1948,22,4094228,24.84
1949,28,4094228,29.72
1950,31,4094228,0.0
1951,18,4094228,0.0
1952,13,4094228,34.38
1953,19,4094228,0.0
1954,20,4094228,39.31
1955,15,4094228,0.0
1956,16,4094228,0.0
1957,17,4094228,12.82
1958,26,4094228,0.0
1959,14,4094228,15.07
1960,3,361572,448.12
1961,23,361572,0.0
1962,24,361572,0.0
1963,27,361572,3.07
1964,21,361572,0.0
1965,25,361572,5.0
1966,29,361572,0.0
1967,30,361572,0.0
1968,22,361572,90.0
1969,28,361572,0.0
1970,31,361572,0.0
1971,18,361572,0.0
1972,13,361572,12.09
1973,19,361572,0.0
1974,20,361572,0.0
1975,15,361572,11.24
1976,16,361572,0.0
1977,17,361572,31.42
1978,26,361572,0.0
1979,14,361572,105.0
1980,3,405716,241.11
1981,23,405716,0.0
1982,24,405716,0.0
1983,27,405716,0.0
1984,21,405716,6.74
1985,25,405716,0.0
1986,29,405716,0.0
1987,30,405716,1.94
1988,22,405716,0.0
1989,28,405716,145.72
1990,31,405716,0.0
1991,18,405716,400.0
1992,13,405716,0.0
1993,19,405716,0.0
1994,20,405716,0.0
1995,15,405716,1000.0
1996,16,405716,81.91
1997,17,405716,0.0
1998,26,405716,0.0
1999,14,405716,17.33
2000,3,4306617,215.57
2001,23,4306617,4.77
2002,24,4306617,26.0
2003,27,4306617,220.42
2004,21,4306617,3.96
2005,25,4306617,500.0
2006,29,4306617,0.0
2007,30,4306617,0.0
2008,22,4306617,0.0
2009,28,4306617,8.65
2010,31,4306617,0.0
2011,18,4306617,0.0
2012,13,4306617,11.99
2013,19,4306617,0.0
2014,20,4306617,0.0
2015,15,4306617,0.0
2016,16,4306617,5.34
2017,17,4306617,4.0
2018,26,4306617,0.0
2019,14,4306617,0.0
2020,3,1846440,118.07
2021,23,1846440,0.0
2022,24,1846440,3.49
2023,27,1846440,0.0
2024,21,1846440,0.0
2025,25,1846440,0.0
2026,29,1846440,0.0
2027,30,1846440,0.0
2028,22,1846440,0.0
2029,28,1846440,0.0
2030,31,1846440,0.0
2031,18,1846440,0.0
2032,13,1846440,18.09
2033,19,1846440,0.0
2034,20,1846440,0.0
2035,15,1846440,6.61
2036,16,1846440,13.5
2037,17,1846440,0.0
2038,26,1846440,0.0
2039,14,1846440,11.43
2040,3,1970149,706.68
2041,23,1970149,6.09
2042,24,1970149,34.82
2043,27,1970149,25.96
2044,21,1970149,3651.3
2045,25,1970149,0.0
2046,29,1970149,13.5
2047,30,1970149,8.07
2048,22,1970149,41.57
2049,28,1970149,4.73
2050,31,1970149,3.41
2051,18,1970149,0.0
2052,13,1970149,0.0
2053,19,1970149,704.41
2054,20,1970149,3950.18
2055,15,1970149,0.0
2056,16,1970149,1.5
2057,17,1970149,237.05
2058,26,1970149,0.0
2059,14,1970149,141.98
2060,3,3062888,57.31
2061,23,3062888,12.51
2062,24,3062888,16.3
2063,27,3062888,30.29
2064,21,3062888,27.18
2065,25,3062888,0.0
2066,29,3062888,11.88
2067,30,3062888,0.0
2068,22,3062888,39.91
2069,28,3062888,21.82
2070,31,3062888,0.0
2071,18,3062888,0.0
2072,13,3062888,0.0
2073,19,3062888,0.0
2074,20,3062888,16.2
2075,15,3062888,0.0
2076,16,3062888,226.18
2077,17,3062888,11.41
2078,26,3062888,0.0
2079,14,3062888,0.0
2080,3,2802192,1147.8
2081,23,2802192,0.0
2082,24,2802192,0.0
2083,27,2802192,0.0
2084,21,2802192,0.0
2085,25,2802192,0.0
2086,29,2802192,121.0
2087,30,2802192,0.0
2088,22,2802192,0.0
2089,28,2802192,0.0
2090,31,2802192,0.0
2091,18,2802192,0.0
2092,13,2802192,0.0
2093,19,2802192,0.0
2094,20,2802192,0.0
2095,15,2802192,25.65
2096,16,2802192,0.0
2097,17,2802192,30.0
2098,26,2802192,0.0
2099,14,2802192,50.0
2100,3,2680644,1054.8
2101,23,2680644,13.11
2102,24,2680644,7.54
2103,27,2680644,300.0
2104,21,2680644,15.38
2105,25,2680644,25.34
2106,29,2680644,0.0
2107,30,2680644,0.0
2108,22,2680644,20.3
2109,28,2680644,0.0
2110,31,2680644,0.0
2111,18,2680644,21.37
2112,13,2680644,0.0
2113,19,2680644,0.0
2114,20,2680644,14.78
2115,15,2680644,0.0
2116,16,2680644,15.86
2117,17,2680644,316.27
2118,26,2680644,0.0
2119,14,2680644,15.64
2120,3,4102024,547.41
2121,23,4102024,100.0
2122,24,4102024,8.77
2123,27,4102024,6.4
2124,21,4102024,48.47
2125,25,4102024,200.0
2126,29,4102024,8.79
2127,30,4102024,21.93
2128,22,4102024,14.12
2129,28,4102024,4.76
2130,31,4102024,0.0
2131,18,4102024,200.0
2132,13,4102024,0.0
2133,19,4102024,0.0
2134,20,4102024,100.96
2135,15,4102024,312.0
2136,16,4102024,84.01
2137,17,4102024,8.76
2138,26,4102024,47.64
2139,14,4102024,0.0
2140,3,4476591,12.73
2141,23,4476591,127.31
2142,24,4476591,27.98
2143,27,4476591,0.0
2144,21,4476591,0.0
2145,25,4476591,0.0
2146,29,4476591,0.0
2147,30,4476591,0.0
2148,22,4476591,0.0
2149,28,4476591,1.15
2150,31,4476591,0.0
2151,18,4476591,0.0
2152,13,4476591,139.8
2153,19,4476591,0.0
2154,20,4476591,0.61
2155,15,4476591,7.26
2156,16,4476591,0.0
2157,17,4476591,0.0
2158,26,4476591,0.0
2159,14,4476591,0.0
2160,3,537021,491.05
2161,23,537021,34.85
2162,24,537021,8.98
2163,27,537021,62.41
2164,21,537021,24.1
2165,25,537021,10.0
2166,29,537021,16.54
2167,30,537021,41.6
2168,22,537021,15.14
2169,28,537021,27.36
2170,31,537021,0.0
2171,18,537021,15.0
2172,13,537021,1.3
2173,19,537021,35.0
2174,20,537021,90.35
2175,15,537021,15.8
2176,16,537021,14.11
2177,17,537021,23.52
2178,26,537021,15.0
2179,14,537021,2.67
2180,3,461117,3317.01
2181,23,461117,129.84
2182,24,461117,0.0
2183,27,461117,0.0
2184,21,461117,100.0
2185,25,461117,0.0
2186,29,461117,3.4
2187,30,461117,0.0
2188,22,461117,0.0
2189,28,461117,111.37
2190,31,461117,0.0
2191,18,461117,0.0
2192,13,461117,0.0
2193,19,461117,0.0
2194,20,461117,14.82
2195,15,461117,0.0
2196,16,461117,0.0
2197,17,461117,6.73
2198,26,461117,19.99
2199,14,461117,205.66
2200,3,478983,492.38
2201,23,478983,0.0
2202,24,478983,7.23
2203,27,478983,23.4
2204,21,478983,14.77
2205,25,478983,0.0
2206,29,478983,16.44
2207,30,478983,0.0
2208,22,478983,12.86
2209,28,478983,0.0
2210,31,478983,0.0
2211,18,478983,20.0
2212,13,478983,92.47
2213,19,478983,0.0
2214,20,478983,116.19
2215,15,478983,164.46
2216,16,478983,54.74
2217,17,478983,31.08
2218,26,478983,0.0
2219,14,478983,54.86
2220,3,269002,434.31
2221,23,269002,0.0
2222,24,269002,0.0
2223,27,269002,0.0
2224,21,269002,0.0
2225,25,269002,0.0
2226,29,269002,0.0
2227,30,269002,0.0
2228,22,269002,0.0
2229,28,269002,0.0
2230,31,269002,0.0
2231,18,269002,350.0
2232,13,269002,20.7
2233,19,269002,0.0
2234,20,269002,28.93
2235,15,269002,285.0
2236,16,269002,8.0
2237,17,269002,0.0
2238,26,269002,0.0
2239,14,269002,0.0
2240,3,4415523,132.89
2241,23,4415523,16.76
2242,24,4415523,0.0
2243,27,4415523,0.0
2244,21,4415523,1.96
2245,25,4415523,0.0
2246,29,4415523,13.07
2247,30,4415523,0.0
2248,22,4415523,2.62
2249,28,4415523,0.0
2250,31,4415523,0.0
2251,18,4415523,0.0
2252,13,4415523,0.0
2253,19,4415523,0.0
2254,20,4415523,5.6
2255,15,4415523,0.0
2256,16,4415523,0.0
2257,17,4415523,0.0
2258,26,4415523,0.0
2259,14,4415523,0.0
2260,3,3951967,152.52
